TARGET,loyalty,ID,age,city,LOR,prod_A,type_A,type_B,prod_B,turnover_A,turnover_B,contract,age_P,lor_M
Y,1,97137,39,2,3,1,3,3,1,348.6199384,206.8077854,2,39,39
Y,99,97220,34,2,0,0,0,0,0,355.4545249,202.4734473,2,34,3
Y,99,97230,32,2,0,0,0,0,0,317.9171112,220.695158,2,32,3
Y,99,97231,45,2,0,0,0,0,0,459.8036357,223.874311,2,45,3
Y,99,97282,64,2,0,0,0,0,0,312.7855804,251.7920268,2,64,3
Y,3,97310,34,2,1,1,3,3,1,355.3310801,211.9730966,2,34,15
Y,99,97343,32,2,0,0,0,0,0,377.8563168,272.0744658,2,32,3
Y,99,97469,25,2,0,0,0,0,0,479.4192371,214.231537,2,25,3
Y,99,97503,44,2,0,0,0,0,0,450.1417232,280.5451532,2,44,3
Y,99,97556,45,1,1,1,3,3,1,336.6106771,241.5263793,2,45,15
Y,99,97744,42,2,0,0,0,0,0,370.4545404,232.0243754,2,42,3
Y,1,97878,50,2,4,0,0,3,1,361.340761,260.0397842,2,50,51
Y,1,98006,53,2,2,1,3,3,1,417.8272345,220.5308621,2,53,27
Y,99,98042,32,2,0,0,0,0,0,393.1852894,298.694007,2,32,3
Y,99,98134,32,2,0,0,0,0,0,477.4020422,207.0068765,2,32,3
Y,99,98153,61,2,0,0,0,0,0,403.1817028,215.8240575,2,61,3
Y,1,98165,62,2,4,0,0,3,1,354.2159058,207.0027151,2,62,51
Y,3,98187,33,2,2,1,3,3,1,455.3492671,216.1678388,2,33,27
Y,1,98236,36,2,1,0,0,3,1,383.2474315,471.8937493,2,36,15
Y,2,98262,32,2,1,1,3,3,1,491.96705,236.5885477,2,32,15
Y,99,98279,36,2,0,0,0,0,0,349.2448756,237.3549184,2,36,3
Y,99,98292,34,2,0,0,0,0,0,459.6451675,273.999985,2,34,3
Y,99,98325,30,2,0,0,0,0,0,420.7302195,284.2540942,2,30,3
Y,3,98368,24,2,1,1,3,3,1,391.7752359,251.8976713,2,24,15
Y,99,98505,34,2,1,1,3,3,1,446.7996459,244.7492038,2,34,15
Y,99,98534,34,2,0,0,0,0,0,393.0479676,295.9573179,2,34,3
Y,1,98549,35,2,2,1,3,3,1,484.883651,252.6703716,2,35,27
Y,1,98641,43,2,2,1,3,3,1,312.1045687,234.6859384,2,43,27
Y,2,98661,39,2,0,0,0,0,0,309.0635396,203.9611861,2,39,3
Y,3,98706,23,2,1,1,3,3,1,439.7656057,291.7450542,2,23,15
Y,99,98806,43,2,0,0,0,0,0,466.5254264,258.242785,2,43,3
Y,99,98850,35,2,0,0,0,0,0,448.9751336,235.6977355,2,35,3
Y,99,98859,43,2,0,0,0,0,0,400.4470947,238.7321071,2,43,3
Y,99,98897,40,2,1,1,3,3,1,487.8154024,268.0090288,2,40,15
Y,99,98898,33,2,0,0,0,0,0,401.3134903,296.8200092,2,33,3
Y,99,98934,23,2,0,0,0,0,0,354.2621809,271.3401862,2,23,3
Y,1,99023,41,2,1,1,3,3,1,472.5725984,274.3906316,2,41,15
Y,99,99063,27,2,1,1,3,3,1,321.1590126,288.6591261,2,27,15
Y,99,99093,31,2,0,0,0,0,0,393.5691369,277.8336896,2,31,3
Y,99,99107,44,2,0,0,0,0,0,404.0223286,293.098291,2,44,3
Y,99,99147,48,2,0,0,0,0,0,340.4321886,293.5493953,2,48,3
Y,1,99176,39,2,4,0,0,3,1,341.3918407,235.4834684,2,39,51
Y,99,99214,41,2,0,0,0,0,0,446.5343988,259.4845177,2,41,3
Y,99,99249,32,2,0,0,0,0,0,322.81412,240.5954611,2,32,3
Y,99,99252,50,2,0,0,0,0,0,332.7667513,293.4904975,2,50,3
Y,2,99255,50,2,2,1,3,3,1,341.7871874,274.2414738,2,50,27
Y,99,99271,28,2,1,0,0,0,0,377.0713862,288.9912439,2,28,15
Y,99,99323,42,2,0,0,0,0,0,389.8987562,232.1601677,2,42,3
Y,3,99331,52,2,1,1,3,3,1,389.0558161,237.302399,2,52,15
Y,99,99516,26,2,0,0,0,0,0,432.9879586,291.1030688,2,26,3
Y,99,99555,33,2,0,0,0,0,0,344.3710679,297.2037266,2,33,3
Y,99,99761,33,2,0,0,0,0,0,440.1317881,248.5088313,2,33,3
Y,99,99783,31,2,0,0,0,0,0,417.7219484,221.1133374,2,31,3
Y,99,99816,46,2,0,0,0,0,0,459.944817,211.7578978,2,46,3
Y,2,99821,30,2,2,1,3,3,1,397.9193555,203.7161332,2,30,27
Y,99,99834,24,2,0,0,0,0,0,390.2040849,297.3405335,2,24,3
Y,2,99894,51,2,2,1,3,3,1,348.6995294,269.2317943,2,51,27
Y,1,99941,31,2,2,1,3,3,1,326.13811,234.5311252,2,31,27
Y,3,100207,40,2,1,1,3,3,1,318.2084613,237.3905322,2,40,15
Y,99,100271,65,2,0,0,0,0,0,423.4219681,292.132214,2,65,3
Y,99,100286,41,2,0,0,0,0,0,430.9779437,231.5618672,2,41,3
Y,2,100354,40,2,1,1,3,3,1,421.3118996,292.8979296,2,40,15
Y,99,100437,43,2,0,0,0,0,0,368.1505263,226.240782,2,43,3
Y,99,100555,28,2,0,0,0,0,0,362.6027383,297.3260899,2,28,3
Y,99,100567,64,2,0,0,0,0,0,490.715284,239.2869405,2,64,3
Y,99,100598,60,2,0,0,0,0,0,382.773881,266.937006,2,60,3
Y,99,100714,26,2,1,1,3,3,1,396.661618,291.1209467,2,26,15
Y,99,100727,51,1,0,0,0,0,0,386.0792769,257.8141159,2,51,3
Y,1,100802,60,2,4,0,0,3,1,444.5513555,299.6502056,2,60,51
Y,99,100921,36,2,0,0,0,0,0,425.7558872,267.7873512,2,36,3
Y,99,101004,34,2,0,0,0,0,0,404.3686965,272.7159045,2,34,3
Y,1,101016,42,2,2,1,3,3,1,320.8716592,226.9990064,2,42,27
Y,3,101096,30,2,1,1,3,3,1,372.8076049,201.5938197,2,30,15
Y,2,101112,56,2,3,0,0,3,1,409.4287623,303.5237975,2,56,39
Y,99,101113,24,2,0,0,0,0,0,483.2766991,215.9326359,2,24,3
Y,99,101142,42,2,0,0,0,0,0,480.2848058,297.9808539,2,42,3
Y,3,101148,49,2,1,0,0,3,1,399.0820976,212.755094,2,49,15
Y,99,101189,40,2,2,0,0,3,1,310.4263822,277.6258842,2,40,27
Y,3,101232,29,2,1,1,3,3,1,384.643918,298.3257671,2,29,15
Y,99,101245,45,2,0,0,0,0,0,353.1886746,268.2045619,2,45,3
Y,1,101459,42,2,0,0,0,0,0,366.3712967,223.3091224,2,42,3
Y,99,101502,53,2,0,0,0,0,0,463.1070594,296.3493278,2,53,3
Y,99,101549,34,2,0,0,0,0,0,492.2288185,231.1802457,2,34,3
Y,2,101590,29,2,1,1,3,3,1,499.3337669,249.0872792,2,29,15
Y,99,101592,23,2,0,0,0,0,0,391.8561055,203.5140472,2,23,3
Y,3,101710,51,2,1,1,3,3,1,363.4666353,245.2327432,2,51,15
Y,99,101713,37,2,0,0,0,0,0,357.3745851,244.2356817,2,37,3
Y,99,101744,50,2,0,0,0,0,0,455.7554937,237.781923,2,50,3
Y,1,101790,32,2,3,1,3,3,1,377.7295931,249.9164053,2,32,39
Y,99,101805,37,2,0,0,0,0,0,310.9295553,200.3164481,2,37,3
Y,99,101864,38,2,0,0,0,0,0,471.2884682,281.1985532,2,38,3
Y,99,101873,40,2,0,0,0,0,0,337.0373363,221.4494499,2,40,3
Y,99,101895,52,2,0,0,0,0,0,448.7726894,281.9760838,2,52,3
Y,99,101970,23,2,0,0,0,0,0,402.7438034,224.5167941,2,23,3
Y,99,102067,69,2,0,0,0,0,0,462.8126418,200.846575,2,69,3
Y,99,102129,44,2,0,0,0,0,0,309.2263076,204.6375047,2,44,3
Y,99,102196,44,2,0,0,0,0,0,442.6707421,272.6059981,2,44,3
Y,99,102312,44,2,1,0,0,0,0,445.0347302,236.3075209,2,44,15
Y,99,102358,42,142,1,0,0,0,0,444.6830312,219.4981518,2,42,15
Y,99,102382,28,2,1,0,0,0,0,488.5771434,227.3209871,2,28,15
Y,99,102389,37,2,0,0,0,0,0,393.3399927,253.8327305,2,37,3
Y,2,102409,49,2,2,1,3,6,1,311.6708966,395.1916862,2,49,27
Y,1,102420,29,2,2,1,3,3,1,484.6630555,281.1157829,2,29,27
Y,99,102496,58,2,1,1,3,3,1,485.5671633,259.6105074,2,58,15
Y,3,102517,26,2,1,1,3,3,1,387.3123369,248.1024287,2,26,15
Y,1,102544,43,2,2,1,3,3,1,328.9253474,273.1159441,2,43,27
Y,1,102579,32,2,2,1,3,3,1,465.9998904,227.6985532,2,32,27
Y,99,102710,27,2,0,0,0,0,0,322.509223,208.1705185,2,27,3
Y,99,102722,38,2,3,1,3,3,1,398.5446956,260.1971816,2,38,39
Y,1,102750,50,2,3,0,0,3,1,323.1528379,270.9408256,2,50,39
Y,99,102795,38,2,0,0,0,0,0,309.9003656,247.4377044,2,38,3
Y,99,102809,30,2,0,0,0,0,0,411.2486772,252.2347195,2,30,3
Y,99,102818,40,2,0,0,0,0,0,476.599281,296.0674009,2,40,3
Y,1,102952,38,2,3,1,3,3,1,392.8100766,273.0159417,2,38,39
Y,1,103078,52,2,2,1,3,3,1,354.1384292,256.7582043,2,52,27
Y,3,103117,31,2,1,1,3,3,1,395.0896048,242.0018906,2,31,15
Y,99,103132,23,2,0,0,0,0,0,413.5745034,241.2720886,2,23,3
Y,99,103190,47,0,0,0,0,0,0,377.3499171,215.5134425,2,47,3
Y,99,103223,35,2,0,0,0,0,0,497.9941552,269.1050832,2,35,3
Y,1,103367,23,2,3,0,0,3,1,340.9289726,320.9302777,2,23,39
Y,99,103370,23,2,1,1,3,3,1,398.3492085,238.7080319,2,23,15
Y,99,103452,37,2,0,0,0,0,0,427.1535042,279.0272271,2,37,3
Y,99,103464,47,2,0,0,0,0,0,491.8414413,275.3418498,2,47,3
Y,99,103510,34,2,0,0,0,0,0,335.7524196,222.1716588,2,34,3
Y,3,103528,28,2,1,1,3,3,1,357.7138287,245.5087164,2,28,15
Y,99,103547,40,2,0,0,0,0,0,377.3854704,293.3260853,2,40,3
Y,1,103648,29,2,2,1,3,3,1,315.3576437,221.8581591,2,29,27
Y,99,103691,45,2,0,0,0,0,0,358.154436,259.1992232,2,45,3
Y,99,103778,45,2,0,0,0,0,0,394.2224305,252.3681169,2,45,3
Y,99,103791,28,2,0,0,0,0,0,460.3921493,281.9680511,2,28,3
Y,99,103792,27,2,1,1,3,3,1,424.1624857,270.747685,2,27,15
Y,99,103794,42,2,0,0,0,0,0,480.760032,248.8341518,2,42,3
Y,99,103918,30,2,0,0,0,0,0,305.3048993,254.4708769,2,30,3
Y,2,103946,38,2,1,1,3,3,1,359.8559842,233.002846,2,38,15
Y,99,103961,41,2,0,0,0,0,0,474.1176769,279.7350999,2,41,3
Y,2,104044,35,2,2,1,3,3,1,455.9556176,258.8157836,2,35,27
Y,3,104077,73,2,1,1,3,3,1,454.4263809,269.6796959,2,73,15
Y,99,104087,40,2,0,0,0,0,0,492.6595974,286.7136618,2,40,3
Y,99,104101,30,2,0,0,0,0,0,418.9431505,292.8380074,2,30,3
Y,99,104119,84,0,0,0,0,0,0,439.3903519,296.0701474,2,84,3
Y,99,104156,43,2,0,0,0,0,0,394.3959606,254.3021108,2,43,3
Y,3,104188,23,2,1,1,3,3,1,439.0217943,272.0938752,2,23,15
Y,3,104240,29,2,1,1,3,3,1,314.6305831,299.2844602,2,29,15
Y,99,104250,55,2,0,0,0,0,0,461.9803755,286.080983,2,55,3
Y,99,104286,38,2,0,0,0,0,0,414.8104108,260.2675472,2,38,3
Y,1,104293,66,2,2,1,3,3,1,388.074277,276.9753344,2,66,27
Y,3,104319,26,2,2,1,3,3,1,441.6064083,216.2084515,2,26,27
Y,99,104342,61,2,0,0,0,0,0,331.797831,258.7239112,2,61,3
Y,99,104517,36,2,0,0,0,0,0,332.3083832,220.269061,2,36,3
Y,99,104620,27,2,0,0,0,0,0,456.4442791,282.4411866,2,27,3
Y,99,104764,51,2,0,0,0,0,0,395.5874131,209.6378402,2,51,3
Y,99,104776,34,2,0,0,0,0,0,383.9560385,215.9929798,2,34,3
Y,3,104797,36,2,1,1,3,3,1,456.6975713,228.8758493,2,36,15
Y,99,104804,36,2,0,0,0,0,0,404.6006553,242.1706724,2,36,3
Y,99,104832,31,2,0,0,0,0,0,436.2379424,267.6931974,2,31,3
Y,99,104849,34,2,0,0,0,0,0,343.2773808,280.6376238,2,34,3
Y,3,104882,31,2,3,0,0,3,1,337.9643998,299.438387,2,31,39
Y,1,104997,46,2,1,1,3,3,1,329.1178989,246.1186284,2,46,15
Y,99,105007,52,2,0,0,0,0,0,346.4349201,296.5153127,2,52,3
Y,99,105047,23,2,0,0,0,0,0,451.9715586,296.7780026,2,23,3
Y,99,105084,42,2,0,0,0,0,0,353.1482211,204.6976392,2,42,3
Y,2,105146,57,14,2,1,3,3,1,431.636292,258.1714534,2,57,27
Y,2,105175,49,2,2,1,3,6,1,477.6884424,1949.707929,2,49,27
Y,99,105234,23,2,0,0,0,0,0,385.3057135,289.837696,2,23,3
Y,99,105335,44,2,0,0,0,0,0,344.5016847,246.6040628,2,44,3
Y,3,105552,43,2,1,1,3,3,1,312.8311141,266.0611418,2,43,15
Y,99,105696,37,2,0,0,0,0,0,463.3976232,201.1544606,2,37,3
Y,3,105727,28,2,1,1,3,3,1,402.6628017,272.7996341,2,28,15
Y,99,105741,31,2,0,0,0,0,0,475.1288857,257.4211753,2,31,3
Y,99,105793,28,2,0,0,0,0,0,349.0278781,216.7542439,2,28,3
Y,2,105899,26,2,1,1,3,3,1,395.5289684,227.3974178,2,26,15
Y,99,105948,37,2,0,0,0,0,0,350.9015769,279.6473253,2,37,3
Y,1,105982,63,2,3,1,3,3,1,353.4976529,235.4380828,2,63,39
Y,99,106027,30,2,1,0,0,0,0,462.5922024,212.9923874,2,30,15
Y,99,106065,39,2,0,0,0,0,0,420.2731878,293.8979136,2,39,3
Y,99,106152,32,2,0,0,0,0,0,462.0386658,223.4875751,2,32,3
Y,99,106235,27,2,0,0,0,0,0,455.2928774,247.0325673,2,27,3
Y,99,106271,43,2,0,0,0,0,0,428.6369623,253.5506259,2,43,3
Y,99,106280,38,2,0,0,0,0,0,321.958265,231.7740149,2,38,3
Y,99,106312,36,2,0,0,0,0,0,376.0353388,245.092589,2,36,3
Y,99,106396,46,2,0,0,0,0,0,419.4477444,210.371676,2,46,3
Y,1,106449,35,2,2,0,0,3,1,406.7251242,208.8158273,2,35,27
Y,99,106536,32,2,0,0,0,0,0,435.65036,297.8561901,2,32,3
Y,2,106544,45,2,1,1,3,3,1,375.6646513,261.801669,2,45,15
Y,3,106556,39,2,1,1,3,3,1,328.9578535,243.5568912,2,39,15
Y,99,106642,55,2,1,0,0,0,0,337.7372217,230.3581468,2,55,15
Y,2,106672,42,2,2,1,3,3,1,322.1097768,243.2309979,2,42,27
Y,1,106694,31,2,3,0,0,3,1,367.4389143,208.0553962,2,31,39
Y,99,106703,30,2,0,0,0,0,0,300.4384986,262.0997705,2,30,3
Y,99,106766,28,2,0,0,0,0,0,416.7715339,245.6379589,2,28,3
Y,99,106779,31,2,0,0,0,0,0,465.5596252,276.9205009,2,31,3
Y,3,106807,28,2,3,0,0,3,1,414.1860162,313.0080954,2,28,39
Y,99,106872,48,2,0,0,0,0,0,301.2399952,247.4257058,2,48,3
Y,99,106921,60,2,0,0,0,0,0,412.7048858,217.263629,2,60,3
Y,99,106944,45,2,0,0,0,0,0,485.5907369,218.3893759,2,45,3
Y,99,106974,34,2,0,0,0,0,0,498.0727748,262.9172295,2,34,3
Y,1,106990,62,2,2,1,3,3,1,474.3283334,215.0503601,2,62,27
Y,99,107064,27,2,0,0,0,0,0,303.7192582,285.2494015,2,27,3
Y,99,107154,34,2,0,0,0,0,0,345.3379441,220.6999029,2,34,3
Y,1,107247,37,2,1,0,0,0,0,309.7166858,289.9870886,2,37,15
Y,1,107301,30,2,4,0,0,3,1,400.6283456,248.0833101,2,30,51
Y,3,107305,42,2,1,1,3,3,1,447.246998,286.6614462,2,42,15
Y,1,107322,47,2,1,1,3,3,1,442.9854378,251.3373595,2,47,15
Y,3,107335,28,2,1,1,3,3,1,399.3612086,270.0432695,2,28,15
Y,3,107417,30,2,1,1,3,3,1,401.9519472,216.4648288,2,30,15
Y,99,107491,47,2,0,0,0,0,0,420.7763891,226.6341551,2,47,3
Y,99,107595,26,2,0,0,0,0,0,349.2024137,237.1280392,2,26,3
Y,99,107739,23,2,0,0,0,0,0,338.8700945,250.2218042,2,23,3
Y,99,107755,51,2,0,0,0,0,0,360.7140059,291.4351145,2,51,3
Y,99,107890,56,2,0,0,0,0,0,306.778075,242.7857212,2,56,3
Y,99,107936,49,2,0,0,0,0,0,465.7794996,289.6446734,2,49,3
Y,3,108015,38,2,1,1,3,3,1,412.5894742,230.3397019,2,38,15
Y,2,108026,43,2,1,1,3,3,1,391.5814816,266.8673331,2,43,15
Y,1,108034,39,2,3,1,3,3,1,443.3318042,276.18061,2,39,39
Y,99,108075,40,2,0,0,0,0,0,477.6827352,250.7088987,2,40,3
Y,99,108093,40,2,0,0,0,0,0,307.0066941,242.1535352,2,40,3
Y,99,108103,63,2,0,0,0,0,0,401.1734535,297.422104,2,63,3
Y,1,108143,41,2,3,0,0,3,1,475.7968504,200.9460904,2,41,39
Y,99,108145,36,2,0,0,0,0,0,380.1765296,232.2605033,2,36,3
Y,2,108239,45,2,1,1,3,3,1,483.0129014,290.2079469,2,45,15
Y,3,108244,34,2,1,0,0,3,1,342.1702143,278.9578245,2,34,15
Y,99,108335,55,2,0,0,0,0,0,380.3405056,291.5546533,2,55,3
Y,3,108422,33,2,1,0,0,0,0,316.9934848,206.3201756,2,33,15
Y,99,108435,28,2,0,0,0,0,0,472.8390873,240.489348,2,28,3
Y,99,108460,32,2,0,0,0,0,0,329.6865892,220.4153448,2,32,3
Y,2,108461,56,2,3,1,3,3,1,406.6754477,276.5619209,2,56,39
Y,99,108696,35,2,0,0,0,0,0,483.9763077,224.7336233,2,35,3
Y,3,108778,41,2,1,1,3,3,1,407.1562931,272.6376544,2,41,15
Y,3,108807,44,2,2,1,3,6,1,1276.02362,2261.967319,2,44,27
Y,99,108829,48,2,0,0,0,0,0,445.5702573,274.658887,2,48,3
Y,99,108867,46,2,0,0,0,0,0,383.90021,268.9910529,2,46,3
Y,99,109026,62,2,0,0,0,0,0,393.5859113,270.2137776,2,62,3
Y,3,109031,28,-999999,1,1,3,3,1,440.6980732,228.030349,2,28,15
Y,1,109090,50,2,1,1,3,3,1,458.5572385,298.6581652,2,50,15
Y,99,109091,36,2,0,0,0,0,0,413.1135935,294.3532664,2,36,3
Y,99,109100,31,2,0,0,0,0,0,360.2586008,245.002481,2,31,3
Y,99,109108,33,2,0,0,0,0,0,441.3977056,206.6094304,2,33,3
Y,1,109114,47,2,2,1,3,3,1,342.0012323,275.7188058,2,47,27
Y,2,109121,53,2,1,1,3,3,1,402.2102414,256.67175,2,53,15
Y,99,109187,50,2,0,0,0,0,0,411.076239,226.7251225,2,50,3
Y,99,109228,69,2,0,0,0,0,0,312.3961963,277.9629907,2,69,3
Y,99,109236,37,2,0,0,0,0,0,495.9663013,259.0355322,2,37,3
Y,99,109305,27,2,0,0,0,0,0,443.4287702,270.9219126,2,27,3
Y,99,109352,37,2,0,0,0,0,0,431.6748467,272.1563746,2,37,3
Y,99,109416,39,2,0,0,0,0,0,313.6664481,216.446098,2,39,3
Y,99,109451,27,2,1,1,3,3,1,417.743048,255.1184827,2,27,15
Y,99,109528,46,2,0,0,0,0,0,470.2465705,295.9212036,2,46,3
Y,99,109602,55,2,0,0,0,0,0,302.4267434,220.2953846,2,55,3
Y,99,109755,43,2,0,0,0,0,0,401.2779874,231.8291138,2,43,3
Y,99,109775,38,2,0,0,0,0,0,357.1799185,283.5912318,2,38,3
Y,99,109786,45,2,0,0,0,0,0,369.6251187,257.3557162,2,45,3
Y,1,109873,34,2,2,1,3,3,1,471.3085251,294.4677142,2,34,27
Y,99,109875,24,2,0,0,0,0,0,443.6036632,212.5197765,2,24,3
Y,99,109883,31,2,0,0,0,0,0,370.9293723,204.599846,2,31,3
Y,99,110008,38,2,0,0,0,0,0,312.131189,276.4771576,2,38,3
Y,1,110018,54,2,4,0,0,3,1,388.1385845,222.4175991,2,54,51
Y,99,110031,43,2,0,0,0,0,0,448.4271036,202.65659,2,43,3
Y,99,110037,37,2,0,0,0,0,0,392.6525082,254.9239082,2,37,3
Y,99,110071,37,2,0,0,0,0,0,424.1988839,237.3814896,2,37,3
Y,99,110089,51,2,0,0,0,0,0,356.5631783,229.4870472,2,51,3
Y,99,110099,25,2,0,0,0,0,0,435.182496,245.6906436,2,25,3
Y,3,110170,30,2,1,1,3,3,1,305.8852587,255.8480785,2,30,15
Y,2,110187,28,2,2,1,3,3,1,448.0782523,239.8979549,2,28,27
Y,3,110220,28,2,1,1,3,3,1,466.8913729,205.5623579,2,28,15
Y,99,110371,30,2,0,0,0,0,0,388.1717525,231.9190731,2,30,3
Y,99,110463,28,2,1,1,3,3,1,347.6022561,235.6508992,2,28,15
Y,99,110566,32,2,0,0,0,0,0,331.5593959,274.2674762,2,32,3
Y,99,110578,48,2,0,0,0,0,0,313.0234086,220.0144486,2,48,3
Y,1,110623,25,2,2,1,3,3,1,355.1809354,279.4323985,2,25,27
Y,99,110734,23,2,0,0,0,0,0,349.200462,292.643399,2,23,3
Y,3,110858,30,2,1,1,3,3,1,470.0513356,210.623149,2,30,15
Y,99,110861,42,2,0,0,0,0,0,400.9446361,229.1280911,2,42,3
Y,99,110898,57,2,3,0,0,3,1,480.3611394,247.436857,2,57,39
Y,2,111013,37,2,1,1,3,3,1,390.7607816,292.7123392,2,37,15
Y,3,111017,45,2,1,1,3,3,1,453.6209421,273.5856467,2,45,15
Y,99,111026,23,2,0,0,0,0,0,396.6317336,240.5565643,2,23,3
Y,99,111027,36,2,0,0,0,0,0,477.4971132,294.3677059,2,36,3
Y,99,111043,47,2,0,0,0,0,0,455.4116534,223.1789494,2,47,3
Y,1,111131,42,2,3,1,3,3,1,487.2918155,297.7549534,2,42,39
Y,99,111140,32,2,0,0,0,0,0,346.7780479,291.3778876,2,32,3
Y,99,111156,49,2,0,0,0,0,0,373.8246857,287.6640321,2,49,3
Y,3,111199,35,2,1,1,3,3,1,394.8947025,266.2066647,2,35,15
Y,99,111553,32,2,0,0,0,0,0,488.460151,252.0485665,2,32,3
Y,99,111726,73,2,0,0,0,0,0,320.7280322,295.3171149,2,73,3
Y,99,111750,35,2,0,0,0,0,0,365.1152379,281.6383935,2,35,3
Y,99,112008,34,2,0,0,0,0,0,416.3905821,251.1620393,2,34,3
Y,3,112117,27,2,1,1,3,3,1,469.2489712,299.3683998,2,27,15
Y,99,112128,45,2,0,0,0,0,0,482.7561641,222.2967233,2,45,3
Y,99,112130,53,2,0,0,0,0,0,437.0680169,201.1336417,2,53,3
Y,99,112185,39,2,0,0,0,0,0,474.6112541,213.6639718,2,39,3
Y,99,112210,38,2,0,0,0,0,0,361.0803789,221.3747188,2,38,3
Y,99,112256,45,2,0,0,0,0,0,462.0479216,291.8656095,2,45,3
Y,2,112288,53,2,1,1,3,3,1,407.7264313,220.0448913,2,53,15
Y,99,112309,56,2,0,0,0,0,0,458.1946547,219.4072116,2,56,3
Y,99,112326,39,2,2,1,3,3,1,377.2579721,233.1122839,2,39,27
Y,99,112339,56,2,0,0,0,0,0,463.3122604,253.0287116,2,56,3
Y,99,112509,31,2,0,0,0,0,0,413.7023076,237.9273624,2,31,3
Y,99,112717,37,2,0,0,0,0,0,483.3757988,274.7987696,2,37,3
Y,99,112725,32,2,0,0,0,0,0,346.4957826,253.7742906,2,32,3
Y,99,112786,62,2,0,0,0,0,0,325.0358588,211.7934013,2,62,3
Y,99,112789,59,2,1,1,3,3,1,488.5773799,259.2574465,2,59,15
Y,99,113007,41,2,0,0,0,0,0,499.7644959,293.2670309,2,41,3
Y,99,113050,38,2,0,0,0,0,0,462.469678,298.0164995,2,38,3
Y,99,113118,32,2,0,0,0,0,0,424.2201115,273.9273852,2,32,3
Y,99,113168,28,2,1,1,3,3,1,444.6732492,267.6404813,2,28,15
Y,1,113180,47,2,3,0,0,3,1,499.1704703,231.1077225,2,47,39
Y,3,113267,30,2,1,1,3,3,1,464.0648689,299.4707936,2,30,15
Y,99,113296,44,2,0,0,0,0,0,496.9130602,201.7062676,2,44,3
Y,3,113343,56,2,1,1,3,3,1,301.8584927,244.9132134,2,56,15
Y,99,113377,58,2,0,0,0,0,0,469.4895237,211.5919285,2,58,3
Y,2,113379,72,2,1,1,3,3,1,347.835006,250.3866205,2,72,15
Y,3,113414,34,2,1,1,3,3,1,347.6370978,264.8251295,2,34,15
Y,99,113457,47,2,3,0,0,3,1,430.8067932,212.9941308,2,47,39
Y,99,113488,39,2,0,0,0,0,0,441.6000618,268.0612665,2,39,3
Y,99,113560,27,2,0,0,0,0,0,432.1230131,208.1091856,2,27,3
Y,3,113592,25,2,2,1,3,3,1,392.8980412,230.9477454,2,25,27
Y,99,113633,31,2,0,0,0,0,0,361.2449566,256.5750509,2,31,3
Y,99,113675,36,2,0,0,0,0,0,393.2483779,214.0477949,2,36,3
Y,1,113714,54,2,3,1,6,6,1,459.1171224,219.7980788,2,54,39
Y,99,113716,48,2,0,0,0,0,0,499.5329451,273.8972919,2,48,3
Y,99,113758,25,2,0,0,0,0,0,375.4823571,279.8986441,2,25,3
Y,99,114102,30,2,0,0,0,0,0,430.1051385,279.9310402,2,30,3
Y,3,114133,40,2,1,1,3,3,1,340.1753502,224.4681177,2,40,15
Y,99,114152,34,2,0,0,0,0,0,402.8520668,235.4270338,2,34,3
Y,99,114278,27,2,1,1,3,3,1,417.2477498,235.2076514,2,27,15
Y,99,114303,25,2,0,0,0,0,0,407.5942059,220.5214012,2,25,3
Y,1,114322,45,2,2,0,0,3,1,408.3961315,256.3575631,2,45,27
Y,99,114673,32,2,0,0,0,0,0,306.0617737,235.0665959,2,32,3
Y,99,114720,55,2,0,0,0,0,0,395.7773518,253.0183026,2,55,3
Y,3,114787,41,2,1,1,3,3,1,340.3072432,298.0106116,2,41,15
Y,99,114883,23,2,0,0,0,0,0,423.979006,280.5500833,2,23,3
Y,99,114893,38,2,0,0,0,0,0,311.1613746,250.2210063,2,38,3
Y,99,114948,53,2,0,0,0,0,0,345.2306106,297.2693103,2,53,3
Y,99,114961,52,2,3,0,0,3,1,450.3248053,222.4384222,2,52,39
Y,99,115024,41,2,0,0,0,0,0,386.6522409,288.5671072,2,41,3
Y,99,115038,38,2,0,0,0,0,0,403.1431151,227.2788567,2,38,3
Y,3,115085,26,2,1,1,3,3,1,496.0280327,285.9021534,2,26,15
Y,3,115144,23,2,1,1,3,3,1,326.401057,245.7854322,2,23,15
Y,99,115275,32,2,0,0,0,0,0,362.4875743,231.1473328,2,32,3
Y,3,115291,55,2,1,1,3,3,1,487.7338844,288.3868278,2,55,15
Y,2,115317,65,2,2,1,3,3,1,314.8359237,253.8491487,2,65,27
Y,99,115369,48,2,0,0,0,0,0,467.2609189,253.325865,2,48,3
Y,99,115378,44,2,0,0,0,0,0,448.7506908,224.3384282,2,44,3
Y,99,115402,32,2,0,0,0,0,0,436.8533181,259.1021453,2,32,3
Y,99,115444,53,2,1,1,3,3,1,474.2458122,248.7114324,2,53,15
Y,99,115453,31,2,0,0,0,0,0,447.7848943,275.74096,2,31,3
Y,99,115481,43,2,0,0,0,0,0,303.6556574,234.8560016,2,43,3
Y,2,115513,50,2,1,1,3,3,1,326.0149459,204.6759512,2,50,15
Y,99,115569,35,2,0,0,0,0,0,318.9740965,215.6605159,2,35,3
Y,2,115586,28,2,1,1,3,3,1,371.1023347,273.4206422,2,28,15
